base_addr,cache_line,page_addr,confidence^page_addr,curr_sig^sig_delta,ip_1^ip_2^ip_3,ip^depth,ip^sig_delta,confidence,
,-1,-3,5,,3,,,,
,0,3,-3,-15,5,,,,
20,2,0,-1,5,3,,,,
,4,-4,0,0,4,,,,
,4,2,0,-1,6,,,,
,1,1,-2,0,4,,-1,,
,1,3,1,1,-4,,,,
,4,3,4,-1,1,,,,
,0,4,0,-1,3,,,,
,-2,2,5,-2,3,,,,
13,1,2,3,-1,10,,,,
,2,1,1,0,1,,,,
,3,2,4,,2,,,,
,0,6,-1,3,2,,,,
,1,8,-2,,2,,,,
,1,1,-1,1,4,,,,
,0,0,-2,-1,3,,,,
,1,2,3,,1,,,,
3,-2,1,0,0,0,,,,
1,-1,3,-1,-1,16,,1,,
,1,1,5,-5,-3,1,0,,
,1,3,2,-2,1,0,,,
,2,3,0,-2,5,,,,
0,4,1,1,-2,-11,,,,
0,4,2,-1,-1,-4,0,1,,
1,3,1,4,-3,10,1,,,
-3,2,5,-3,47,0,,,,
,3,1,-1,-2,1,,0,,
,3,-4,-1,18,5,,,,
,0,4,-2,20,0,,,,
,2,-2,-1,34,3,,,,
,2,1,2,24,4,,,,
,-2,0,1,-1,3,0,,,
,1,2,3,2,1,,0,,
8,4,2,2,8,0,,,,
,-1,-1,4,-4,2,,,,
,4,1,1,-7,6,,,,
,3,-1,3,-10,2,,,,
,2,4,-1,-21,2,,,,
,0,-3,2,-20,8,,,,
,-1,-1,0,-3,-1,,,,
,-1,-2,0,-5,3,,,,
6,1,0,2,-2,18,,,,
,1,4,0,-7,4,,,,
,3,-1,5,-5,-3,,,,
,1,3,0,10,7,,,,
,2,3,4,-9,6,,,,
,2,2,4,10,4,,,,
,0,-2,3,-8,4,,,,
,-1,-1,1,-22,3,,,,
5,4,0,0,-25,0,,,,
,3,2,-2,-39,18,,,,
,0,1,-1,-20,-1,,,,
,2,2,0,2,6,,,,
,2,1,-2,-39,4,1,,,
,1,0,3,-12,1,,,,
,1,2,5,0,25,,-1,,
,0,-2,-2,-28,3,-1,,,
65,5,1,6,11,4,,,,
,2,3,0,6,3,,-1,,
,0,-1,3,-4,-3,-1,,,
,-1,3,-1,15,0,0,,,
,0,1,-1,-2,1,,,,
,-4,0,2,-13,6,,,,
,1,1,0,-13,-3,,,,
,-1,7,1,-4,10,,,,
14,0,2,-1,7,4,,,,
,3,0,3,-3,16,,,,
,1,0,0,-1,-2,,,,
,0,1,1,2,2,,,,
,0,-1,0,1,1,,,,
,0,-1,-3,1,4,,,,
,-2,-1,3,-1,-14,,,,
,0,1,0,-1,6,,,,
9,-1,-2,3,-12,2,,,,
,1,0,-1,-7,-3,,,,
,1,-1,0,-2,2,,,,
,-3,4,-2,12,1,,,,
,4,3,3,-1,-6,,,,
,3,3,1,-1,-4,,,,
,2,5,3,0,3,,,,
,-1,-3,5,-1,13,,,,
2,-2,-1,2,5,0,,,,
0,-1,5,1,-5,5,,,,
0,-1,3,0,2,7,-1,0,,
1,-1,1,3,2,2,0,-1,,
,2,3,2,-1,4,,-1,,
0,-1,3,3,0,7,-1,1,,
,2,0,2,21,2,0,0,,
,1,0,2,-1,4,-1,-1,,
1,4,3,-2,-70,2,,-1,,
,2,4,3,82,-4,-1,,,
,1,4,1,19,2,-1,-1,,
,3,-1,1,-17,7,,0,,
,3,-3,5,26,2,-1,,,
,-1,2,0,12,5,,-1,,
,-1,0,4,0,5,,-1,,
,0,3,0,6,6,-1,-1,,
6,1,1,1,5,1,-1,,,
,3,4,1,,-1,-1,,,
,2,1,3,1,2,1,,,
,3,4,0,-2,8,-1,1,,
,2,2,2,-1,9,,,,
,-2,3,2,1,6,,,,
,3,-1,5,-18,3,,,,
,1,4,4,-9,-1,,,,
9,-1,-2,-2,0,-1,,,,
,2,7,-2,,2,,,,
,-2,3,1,2,9,,,,
,1,4,0,-2,6,,,,
,-1,1,0,,-1,,,,
,-3,3,0,-6,-1,,,,
,0,0,-1,,6,,,,
,1,-5,0,,2,,,,
8,1,-1,-6,-3,-3,,,,
,1,2,0,-2,1,,,,
,2,0,2,-6,7,,,,
,0,1,1,-5,6,,,,
,0,-1,0,1,7,,,,
,-1,1,2,-1,6,,1,,
,-2,0,5,-1,7,,,,
,2,2,1,,0,,,,
20,0,0,4,57,5,,,,
,0,-1,-2,-1,-2,,,,
,1,1,0,103,2,,0,,
,3,0,3,77,8,,,,
,1,2,0,0,-2,,,,
,2,0,2,0,4,,,,
,0,3,1,1,4,,,,
,-1,1,0,,-3,,,,
14,-1,-2,-1,1,1,,-1,,
,5,0,-1,,0,,-1,,
,2,-2,2,0,-1,,,,
,1,5,0,-2,3,,-1,,
,1,3,4,,4,,,,
,0,-1,1,0,10,,,,
,-2,1,-2,,5,,,,
,1,0,1,7,6,,,,
14,-2,0,2,1,-1,,,,
,-4,0,3,0,2,,,,
,0,-1,3,,4,,,,
,0,4,1,7,8,,-1,,
,-2,4,1,,3,,-1,,
,0,0,-1,0,-2,-1,,,
,-2,0,3,-1,-2,-1,,,
,-4,0,2,2,-1,,0,,
3,-2,1,-1,-19,2,1,1,,
,-6,0,2,40,4,-1,1,,
1,-4,2,-2,29,5,,0,,
,1,3,3,-2,5,1,,,
,1,0,2,-31,5,0,0,,
1,0,-3,5,-15,3,0,0,,
2,2,5,-2,-22,-5,,-1,,
,3,3,1,-6,8,,,,
0,2,1,-2,46,3,,,,
,2,0,5,-11,-2,,,,
,1,4,2,19,5,,,,
,5,6,-1,51,-3,,,,
,-1,4,2,-8,-3,-2,1,,
,1,-4,2,-1,2,1,,,
,0,2,0,-49,5,,-1,,
,3,1,2,-12,3,-1,,,
9,3,1,1,41,4,,-1,,
,3,3,-1,-11,0,-1,,,
,3,4,0,-20,-7,,,,
,-1,-3,0,4,1,,,,
,2,3,3,-20,5,,,,
,1,1,1,33,2,,,,
,2,3,4,-12,0,,-1,,
,3,-6,2,-18,5,,,,
1,-1,2,0,18,-1,,,,
,3,0,1,-15,6,,,,
,-1,-2,1,-11,2,,,,
,2,0,0,5,1,,,,
,-2,1,-2,2,6,-1,,,
,3,0,4,-10,4,-1,-1,,
,1,-5,2,0,7,,-1,,
,1,3,1,-18,3,,,,
14,-3,0,1,-1,-2,,,,
,1,-1,3,-8,-2,,,,
,1,-1,2,1,9,,,,
,1,-3,0,17,1,,,,
,2,5,1,3,-3,,,,
,0,2,2,6,1,,,,
,2,2,0,-1,-1,,,,
,5,1,0,-1,1,,,,
38,1,0,-1,-14,4,,,,
,-1,1,4,20,5,,-1,,
,-1,2,-1,0,0,,-1,,
,0,0,0,23,2,,,,
,1,2,-1,-5,-7,,-1,,
,3,-1,1,0,-2,,-1,,
,1,-8,1,-1,5,,,,
,-1,3,-2,-1,6,,-1,,
22,0,2,-1,0,-1,,,,
,-2,1,-3,0,6,,,,
,-2,2,2,5,6,,,,
,-1,1,3,1,1,,-1,,
,2,-2,1,-4,4,,-1,,
,-2,2,1,0,-6,,,,
,-2,1,2,2,4,,,,
,0,-1,2,-1,1,-1,,,
11,0,2,1,-128,-1,,-1,,
,1,2,-1,-128,5,-2,,,
,1,5,2,0,0,-1,,,
,-1,1,1,15,1,-1,-1,,
,0,3,0,-1,7,,-1,,
,4,3,1,2,0,,,,
,2,5,-1,0,-1,,-1,,
,2,-3,9,0,0,,,,
1,2,1,1,-2,0,,-1,,
0,3,-2,3,8,8,,,,
2,1,-2,2,-2,11,,,,
,3,1,1,3,4,,,,
,2,4,3,-1,1,2,0,,
,0,3,1,-4,4,,2,,
,2,2,7,0,3,,0,,
,3,4,-1,,7,0,,,
-6,2,1,3,23,-2,-1,-1,,
,-3,-3,1,6,-2,-1,-1,,
,3,-3,-6,33,0,-1,,,
,4,2,-1,42,7,-1,,,
,2,-2,1,42,12,,,,
,1,0,4,37,3,,-1,,
,1,5,-4,45,2,,1,,
,2,2,0,43,3,-1,-1,,
1,-1,0,4,22,3,,,,
,2,1,-1,-18,1,-1,,,
,1,1,1,20,0,,-1,,
,5,-1,0,53,-1,,,,
,3,2,1,41,7,-1,,,
,0,-3,2,-17,5,,-1,,
,4,-2,-2,7,1,,,,
,3,-1,2,9,0,,,,
7,-2,0,-3,-45,-1,-1,,,
,3,1,-1,-110,1,-1,-1,,
,3,-4,1,4,2,-1,-1,,
,1,0,-1,15,7,-1,-1,,
,2,-4,1,10,5,,-1,,
,4,1,3,13,5,,,,
,2,-2,3,-1,6,,,,
,2,1,-2,-3,-5,,,,
-8,2,-3,-1,-6,0,,,,
,0,-3,0,0,4,,,,
,3,-2,-2,8,3,,,,
,1,2,2,3,3,,,,
,2,2,2,-4,-2,,,,
,2,2,0,-1,4,,,,
,0,-2,2,-1,2,,,,
,0,5,-1,18,1,,,,
65,-3,0,0,32,4,,,,
,0,5,-1,22,1,,,,
,-3,-1,-1,3,1,,,,
,-1,2,0,12,0,,,,
,-4,4,1,-6,2,,,,
,-2,0,2,-8,-2,-1,,,
,0,1,0,1,4,-1,,,
,-1,-4,-1,-9,2,,,,
17,5,-2,0,2,2,,,,
,-1,0,-2,-8,0,,,,
,1,-1,-3,-2,-2,-1,,,
,2,2,0,9,5,,,,
,3,2,0,-3,0,,,,
,-5,2,0,20,-4,,,,
,-3,-2,0,6,1,-1,,,
,3,0,-3,0,0,-1,,,
11,1,0,-1,1,7,,,,
,0,2,1,-1,4,,,,
,4,3,1,-2,-5,,,,
,-2,1,-3,-4,-6,,,,
,4,4,0,-1,2,,,,
,3,3,3,,5,,,,
,2,-2,4,-3,3,,,,
,-1,4,-1,-6,3,,,,
-1,-1,2,-3,0,-3,,0,,
1,0,1,2,17,4,,,,
,-1,-2,0,0,1,0,,,
,0,0,-1,8,5,0,0,,
0,1,-2,1,2,1,,,,
0,-1,2,2,0,1,,,,
0,0,1,0,-2,0,,1,,
,1,4,0,-2,4,1,,,
3,2,2,6,0,4,,-1,,
,0,1,0,-24,4,,,,
,0,-2,-1,28,1,,,,
,6,-2,-2,17,0,,,,
,5,2,2,39,-1,-1,-1,,
,4,-1,1,29,0,,-1,,
,5,1,-2,42,5,-1,,,
,4,-2,-3,28,2,-1,,,
2,4,1,1,-9,2,,,,
,1,0,1,-5,4,,,,
,4,2,1,1,1,,,,
,3,1,5,111,2,,,,
,2,2,3,0,-1,-1,,,
,0,1,0,1,1,-1,-1,,
,-1,2,-3,-15,2,,-1,,
,4,-2,5,5,2,,,,
6,3,1,3,-1,0,,,,
,1,4,-1,0,2,,,,
,2,2,-3,7,2,,,,
,0,-1,2,13,1,,,,
,-1,1,2,6,4,,,,
,2,6,-2,10,0,,,,
,5,3,0,-27,1,,,,
,4,2,-1,-1,1,,-1,,
12,3,1,2,4,7,,,,
,0,2,0,-8,-3,,,,
,1,-2,-1,10,3,,,,
,-2,1,0,11,6,,,,
,-5,3,1,-1,3,,,,
,1,1,4,1,7,,,,
,0,1,0,-1,4,,,,
,-1,2,4,0,4,,,,
59,-5,4,1,15,3,,,,
,3,3,-2,23,3,,-1,,
,1,-3,5,0,6,0,,,
,-2,5,-1,37,1,,0,,
,-2,-2,2,-20,3,,,,
,1,-1,-1,0,-2,,,,
,1,5,-3,-4,2,,,,
,1,-4,3,-3,-3,,-1,,
20,2,1,-1,2,9,,,,
,-2,0,2,-3,3,,,,
,5,6,2,17,2,1,,,
,-3,2,5,-2,3,,1,,
,0,0,0,0,-1,,,,
,0,2,1,0,1,,,,
,-3,-1,1,-84,-1,,,,
,4,0,3,-41,4,,,,
12,3,1,5,2,1,,,,
,4,2,0,-9,-1,,,,
,1,-2,-1,1,9,,,,
,-3,4,3,3,2,,,,
,-3,4,0,1,4,,,,
,1,-2,3,8,0,,,,
,4,-1,1,0,3,,,,
,-1,0,2,0,-3,,,,
-2,-1,-4,4,-1,4,0,,,
0,-3,0,0,-5,3,,,,
1,1,2,4,0,1,-1,,,
0,1,4,3,9,1,,-1,,
,2,0,-1,-1,5,,1,,
0,2,2,-1,-2,-1,0,,,
,2,-2,1,,0,0,,,
,2,3,0,0,4,1,0,,
5,4,0,0,-14,4,,,,
,-3,3,2,-2,1,,0,,
,1,6,-1,29,0,,,,
,1,1,2,23,3,,,,
,4,0,1,28,0,,,,
,3,3,0,27,2,,,,
,1,6,2,12,1,,,,
,0,3,5,15,7,,,,
-4,3,1,3,5,3,,,,
,5,2,-1,6,1,,,,
,3,1,3,2,3,,,,
,1,6,5,15,4,,,,
,-2,3,1,-11,2,,-1,,
,-2,2,1,32,-3,-1,-1,,
,1,-1,3,5,4,-2,-1,,
,-3,1,-1,10,-1,-1,,,
8,-1,-4,1,-3,7,,,,
,1,1,-2,6,-1,,,,
,3,1,1,14,3,,,,
,3,-1,5,13,3,,,,
,3,4,-2,-3,6,,,,
,2,-2,2,6,6,,,,
,2,-1,-1,-4,,,,,
,2,2,0,1,2,,,,
5,0,-5,-2,-5,4,,,,
,0,6,1,2,1,,,,
,0,1,3,20,3,,,,
,1,-2,0,18,3,,,,
,-1,5,1,-2,-2,,,,
,2,1,3,25,0,,,,
,-2,3,2,-7,5,,,,
,-1,4,0,-11,4,,,,
70,2,4,0,-9,8,,,,
,2,4,4,-14,-12,,,,
,2,0,1,0,2,,,,
,0,-4,1,-24,4,,,,
,3,2,3,6,3,-1,,,
,2,-1,2,14,7,,-1,,
,-1,4,-1,10,1,-2,,,
,1,3,4,0,-1,-1,-1,,
18,2,3,-3,-2,1,,,,
,2,-2,1,1,4,,,,
,0,-2,5,4,0,,,,
,-1,4,0,5,2,,,,
,1,-1,5,1,4,,-1,,
,0,5,3,2,2,-1,,,
,0,4,2,-1,2,,,,
,0,3,3,-2,-1,,,,
13,3,-1,2,0,4,,,,
,0,2,2,-3,-1,,,,
,-2,1,-2,-2,1,,,,
,0,1,0,10,5,,,,
,2,-3,2,1,0,,,,
,3,1,6,2,-2,,,,
,1,-1,-1,-13,0,,,,
,3,0,2,-23,1,,,,
2,-4,1,-1,,4,,1,,
,-1,2,1,-1,3,,0,,
,-1,-3,-2,,3,1,,,
,2,-2,0,-1,37,1,1,,
1,-2,3,2,,5,,,,
,3,3,0,,-3,,,,
1,0,-3,2,-5,6,,,,
0,2,1,0,-1,1,,,,
3,0,1,0,-33,-3,,,,
,4,3,3,14,2,-1,,,
,1,2,2,23,3,,-1,,
,3,1,3,14,5,,,,
,0,1,0,10,1,-1,0,,
,1,-3,-2,5,6,,-1,,
,1,0,0,7,3,,,,
,-2,2,0,6,-1,,,,
1,2,2,2,0,1,,,,
,0,4,-3,9,0,,,,
,3,5,2,8,2,,,,
,3,-2,2,-1,-3,,,,
,3,-1,2,2,1,,,,
,5,2,0,4,3,,-1,,
,0,4,5,-125,2,,,,
,4,4,-4,-1,0,,,,
4,1,0,-1,-3,1,,,,
,-1,-8,-5,,-1,,,,
,0,2,4,2,3,,,,
,2,1,-6,3,8,,,,
,2,0,0,-92,0,,,,
,2,-1,0,-17,-1,,,,
,1,3,1,0,-1,,,,
,5,1,-3,-53,-6,,,,
8,5,-4,3,8,0,-1,-1,,
,-3,0,0,-1,3,-1,,,
,0,-2,-2,4,-2,,1,,
,1,1,1,11,2,1,,,
,1,-2,-1,1,2,,,,
,-1,0,3,0,11,,1,,
,0,2,2,-1,6,1,-1,,
,0,5,0,0,5,-1,-1,,
32,0,2,4,-128,2,,,,
,2,1,1,-97,5,,,,
,-1,2,4,3,-1,,,,
,-1,9,3,11,3,,,,
,-1,-1,4,1,-1,,,,
,-3,2,-1,3,1,-1,,,
,-2,7,-1,,1,,,,
,-1,-8,1,,2,,-1,,
10,-4,-2,2,2,6,,,,
,-3,-1,3,0,3,,,,
,-2,-2,1,2,2,,,,
,-1,-2,-3,2,4,,,,
,-1,4,4,-2,2,,,,
,-1,1,6,-1,5,,,,
,2,-1,4,-16,7,,,,
,3,-1,-1,-2,-3,,,,
5,3,0,3,,2,0,,,
,4,3,1,0,-2,-1,1,,
,0,2,0,,6,1,0,,
,-1,1,0,1,,1,,,
,1,5,2,1,-1,,,,
,-2,-1,1,,3,,-1,,
,-2,2,0,-54,1,-1,,,
,-1,0,0,-2,1,,,,
1,-1,1,-1,-22,-2,,,,
,-1,6,0,1,7,,0,,
1,1,1,0,18,-3,0,,,
0,0,2,1,23,4,,,,
,1,2,4,1,2,0,1,,
,1,0,4,11,2,,,,
,1,1,1,,6,0,,,
0,-1,3,1,2,-2,1,0,,
0,-1,-1,0,-17,9,1,,,
,0,-2,-2,8,0,-1,,,
,5,0,1,23,1,,-1,,
,1,1,3,20,-2,0,1,,
,1,0,3,17,1,,,,
,3,1,-2,28,5,,,,
,1,0,4,3,6,,,,
,2,4,1,7,-1,,,,
7,1,4,0,-14,8,,,,
,3,4,-1,-21,5,,,,
,1,-1,0,0,-3,-1,-1,,
,1,3,3,0,2,-1,,,
,1,-3,1,-1,3,,,,
,2,3,-1,5,5,,,,
,0,1,0,6,1,,,,
,2,1,-2,12,4,,,,
4,3,4,1,-5,-4,,,,
,4,-1,2,-7,13,,,,
,-1,0,3,-12,2,,-1,,
,2,-3,4,-46,8,,,,
,1,3,-5,4,1,,,,
,0,-6,4,0,3,-1,,,
,0,1,-1,0,1,1,,,
,1,2,3,,-3,,1,,
4,3,2,1,38,0,,,,
,1,4,1,0,5,,,,
,2,2,1,26,2,,,,
,4,-1,2,24,2,,,,
,0,0,2,-1,2,,,,
,-1,2,0,9,6,,,,
,-3,2,3,,1,,,,
,0,2,3,0,-1,,,,
51,2,4,2,27,12,,,,
,1,0,4,2,1,,,,
,0,0,2,9,3,,,,
,-3,0,2,19,0,,,,
,0,3,0,-20,17,,,,
,3,0,2,11,1,,,,
,2,2,1,,9,,,,
,0,-3,2,,1,,,,
20,0,4,2,-2,20,,,,
,4,4,5,-3,4,,,,
,2,2,3,1,4,,,,
,-2,-3,3,3,5,,,,
,2,-4,1,1,-2,,,,
,-1,0,-2,0,3,,,,
,0,1,-3,-5,6,,,,
,-1,8,3,-5,-3,,,,
11,2,1,4,-5,3,,1,,
,2,5,-2,-1,8,1,,,
,1,1,1,,1,,,,
,1,3,2,17,6,,,,
,0,6,2,,3,,,,
,2,3,2,,3,,,,
,-2,-5,2,-16,1,,,,
,-5,2,-3,-1,3,,,,
-1,-5,7,1,0,5,0,0,,
0,-4,2,4,-26,-1,0,0,,
,1,-2,2,-2,-1,,,,
,0,3,4,0,2,0,,,
,3,-5,1,,1,,,,
,2,-2,-1,1,3,1,,,
0,4,5,1,,3,,1,,
0,1,1,5,,-3,0,,,
-4,-5,5,0,-5,6,,,,
,3,1,0,31,-4,,,,
,3,-3,1,22,-1,,,,
,1,-2,-1,17,3,,,,
,3,4,0,20,-1,,,,
,3,4,-2,2,1,,,,
,4,0,4,-29,-8,,,,
,-3,5,1,-82,-1,,,,
0,1,-1,1,-5,6,,,,
,0,1,0,0,-2,,,,
,2,2,-1,3,3,,,,
,4,3,-2,-7,-2,,,,
,-1,1,4,-1,0,,,,
,3,2,-1,1,2,,,,
,3,-5,-1,1,2,,,,
,5,0,-2,-15,3,,,,
0,2,1,0,-10,2,,,,
,4,4,3,-73,1,,,,
,2,-3,-1,8,2,,,,
,1,0,-3,3,3,,,,
,-2,3,1,1,2,,,,
,1,-3,2,24,3,,,,
,4,5,1,0,-6,,,,
,3,1,3,5,5,,,,
0,6,4,2,2,-2,,,,
,1,5,2,-3,2,,,,
,-3,7,2,,23,,,,
,1,0,-1,2,3,,,,
,1,-2,1,,-4,,,,
,-3,-1,-4,2,3,,,,
,2,-2,1,,4,,,,
,1,3,0,0,-7,,,,
68,1,-3,1,14,1,,,,
,3,1,2,6,2,,,,
,1,2,-1,1,3,,,,
,-2,2,3,14,7,,,,
,2,-2,3,0,7,,,,
,1,4,3,0,1,,,,
,3,3,6,-2,-1,,,,
,-1,5,2,1,5,,,,
18,-3,6,2,0,6,,,,
,-2,1,5,0,3,,,,
,1,0,3,2,2,,,,
,0,4,3,1,3,,,,
,4,-2,3,,0,,,,
,2,-1,0,-1,11,,,,
,0,6,-1,,-1,,,,
,0,1,4,,1,,,,
6,-1,-2,-2,5,-4,,,,
,1,-4,3,,-1,,,,
,2,1,0,1,4,,,,
,1,6,1,10,5,,,,
,-3,5,0,,6,,,,
,5,0,2,1,2,,,,
,-5,5,4,0,3,,,,
,3,1,2,,0,,,,
3,0,2,1,-5,0,,,,
,-3,1,-1,-23,7,,,,
1,-2,-1,2,,12,,0,,
,5,2,3,4,5,0,,,
,2,0,-1,3,3,,1,,
0,3,3,3,2,-1,,,,
,3,0,3,-1,1,0,,,
,3,0,-3,1,0,1,0,,
-2,-1,3,2,-96,0,,,,
,0,2,1,15,5,,,,
,0,-1,0,28,5,,,,
,1,3,-1,-72,7,,,,
,3,1,0,27,0,,,,
,2,1,2,23,2,,,,
,2,1,3,4,2,,,,
,-1,1,0,3,2,,,,
-1,1,0,0,-5,1,,,,
,0,-2,2,0,1,,,,
,0,1,0,-2,0,,,,
,3,-4,0,1,1,,,,
,-2,3,3,-6,3,,,,
,3,2,-3,1,4,,,,
,4,0,1,-2,1,,,,
,0,3,0,0,2,,,,
-10,4,-2,5,-1,6,,,,
,4,3,-3,0,1,,,,
,2,-4,1,-5,2,,,,
,4,-4,-1,0,3,,,,
,4,3,-1,0,1,,,,
,7,-2,-3,-1,5,,,,
,1,2,1,0,4,,,,
,0,1,1,-5,-1,,,,
-10,4,4,-1,-2,7,,,,
,2,-2,2,,4,,,,
,3,0,6,-1,3,,,,
,1,3,1,-1,8,,,,
-1,0,-2,1,,4,,,,
,0,-1,0,5,0,,,,
,1,2,4,-1,3,,,,
,-1,4,2,0,6,,,,
36,2,2,4,15,3,,,,
,0,0,0,12,1,,,,
,0,4,1,4,7,,,,
,-1,-2,0,28,5,,,,
,3,-3,0,0,3,,,,
,-2,0,3,1,3,,,,
,0,0,-3,0,3,,,,
,1,0,1,-1,-1,,,,
8,0,3,1,7,1,,,,
,2,2,1,-61,1,,,,
,2,-1,2,0,8,,,,
,-1,3,-1,2,4,,,,
,0,-1,2,,-3,,,,
,0,7,0,-1,-1,,,,
,1,-4,-1,0,3,,,,
,-1,-3,0,-4,0,,,,
71,-3,3,1,,1,,,,
,0,-5,3,-1,-1,,,,
,1,4,4,-1,0,,,,
,0,-1,3,-9,3,,,,
,1,5,1,-2,4,,,,
,5,1,-2,1,7,,,,
,-2,1,3,-2,1,,,,
,4,-1,-3,-1,3,,,,
-3,-2,4,2,-8,-4,,0,,
,-2,2,2,0,-4,,,,
0,5,1,1,0,,0,,,
,-1,1,1,0,0,0,0,,
0,1,-1,2,,,0,1,,
,0,-1,2,-1,1,1,1,,
0,2,-1,-4,-77,,1,,,
,0,0,6,-7,,,,,
-17,2,0,1,-104,,,,,
,-1,-2,3,47,-13,,,,
,2,-1,-1,-12,,,,,
,5,0,3,27,,,,,
,1,-1,2,1,,,,,
,0,3,1,3,-1,,,,
,4,2,2,-2,,0,,,
,5,2,-2,-4,,,0,,
8,2,2,1,-5,,,,,
,6,0,-1,-4,,,,,
,0,7,-3,-1,,,,,
,3,1,5,2,,,,,
,3,5,-1,-128,,,,,
,-1,-2,0,-23,,,,,
,-1,3,2,-119,-4,,,,
,3,6,0,-123,0,,,,
-16,2,-1,-1,0,,,,,
,2,3,1,-2,0,,,,
,1,0,-1,1,-1,,,,
,0,-1,2,-2,,,,,
,0,-1,-3,-1,,,,,
,0,1,1,-2,,,,,
,0,4,0,-2,-15,,,,
,1,0,3,1,,,,,
-5,3,-1,0,0,,,,,
,0,2,1,,,,,,
,-2,1,2,5,,,,,
,-2,4,2,3,,,,,
,3,4,2,,,,,,
,-1,0,4,-1,-5,,,,
,3,3,3,,,,,,
,1,-2,2,0,0,,,,
90,3,4,-1,49,,,,,
,1,0,0,-128,,,,,
,4,-3,4,-46,,,,,
,0,-2,2,43,,,,,
,-1,7,0,-13,,,,,
,-2,-1,1,-12,-5,,,,
,-1,2,-1,0,,,,,
,0,-2,0,0,,,,,
60,1,1,0,2,,,,,
,3,-2,6,,,,,,
,-1,1,1,-2,,,,,
,-2,0,1,7,,,,,
,1,4,2,-1,,,,,
,1,-2,1,2,1,,,,
,-3,0,2,2,,,-1,,
,1,3,3,1,,-1,,,
68,1,-3,-1,0,,,,,
,3,-4,-4,-28,,,,,
,2,-3,1,1,,,,,
,-3,3,0,0,,,,,
,-1,4,5,,-8,,,,
,-2,6,3,2,,,,,
,2,-2,0,-15,,,,,
,3,-1,6,0,5,,,,
2,-2,4,2,1,-2,0,,,
1,-2,7,0,20,,,0,,
,-2,0,3,-16,,,,,
,4,1,-2,28,,,,,
,3,-2,-1,-11,,,,,
,2,5,-2,7,,0,,,
0,2,-1,-1,-2,-3,,1,,
,3,-2,1,2,,1,,,
-1,2,5,2,20,,,,,
,3,5,2,22,-2,,,,
,1,0,6,34,-1,,,,
,2,5,1,30,,,,,
,2,0,1,41,,,,,
,1,-1,1,38,,,,,
,1,-1,0,13,,,,,
,4,-2,-2,39,,,,,
-1,4,7,-2,11,,,,,
,2,-2,5,-7,4,,,,
,2,4,0,0,2,,,,
,-2,-2,6,21,-3,,,,
,2,0,2,4,,,,,
,3,-1,4,-1,0,,,,
,1,-2,4,12,,,,,
,1,1,-2,-2,,,,,
-4,6,0,-1,12,,,,,
,3,-1,-1,-2,,,,,
,1,-1,1,16,,,,,
,1,1,-2,25,,,,,
,0,-2,1,1,,,,,
,-1,0,-4,8,,,,,
,1,2,-2,0,,,,,
,3,-5,5,-11,,,,,
4,5,1,-1,-20,0,,,,
,2,-1,-3,0,,,,,
,0,0,1,1,-2,,,,
,-1,4,-4,3,0,,,,
,1,1,4,-2,,,,,
,0,0,-1,,,,,,
,-3,-4,-1,,0,,,,
,0,0,-4,-2,,,,,
16,-4,2,3,19,,,,,
,-2,4,3,39,-7,,,,
,0,1,-1,-9,,,,,
,2,3,3,25,,,,,
,-1,4,4,-3,-2,,,,
,3,3,1,7,0,,,,
,-2,1,4,0,2,,,,
,2,-2,3,1,,,,,
14,1,-6,1,2,0,,,,
,1,3,-2,-1,,,,,
,2,1,2,0,,,,,
,0,0,2,24,,,,,
,1,3,1,,,,,,
,1,2,1,30,-2,,,,
,3,0,0,4,,,,,
,-1,1,1,7,,,,,
27,2,0,1,0,,,,,
,1,1,2,-2,,,,,
,-2,6,-2,1,,,,,
,1,5,5,13,,,,,
,2,6,-1,-1,-2,,,,
,1,1,-2,,,,,,
,0,-1,6,-1,,,,,
,1,7,0,1,,,,,
1,0,8,2,14,,,0,,
,0,5,2,11,-5,0,,,
0,0,7,4,-1,,,,,
,5,8,-1,7,,0,,,
0,3,2,-1,-1,,,0,,
,1,-2,0,,,,,,
,3,1,0,-2,,0,,,
0,1,1,0,0,,-1,0,,
-2,3,0,-3,-32,-2,,,,
,4,6,-2,-1,,,,,
,2,5,-2,16,1,,,,
,1,7,-5,9,0,,,,
,2,6,0,9,,,0,,
,3,2,-5,7,,,,,
,1,1,1,-6,,,,,
,2,4,-1,0,-1,,,,
7,4,-4,3,-5,1,,,,
,1,-1,2,,0,,,,
,4,3,3,0,-1,,,,
,2,-1,4,8,,,,,
,3,1,1,-1,,,,,
,3,5,0,4,,,,,
,0,-3,5,-21,,,,,
,3,-1,1,-1,,,,,
-1,1,-3,0,-5,,,,,
,0,1,-3,-2,,,,,
,-2,5,1,-2,,,,,
,2,1,2,1,,,,,
,2,0,-2,,,,,,
,1,5,-2,1,,,,,
,1,1,1,-1,,,,,
,5,0,-1,,,,,,
4,3,-2,1,-6,,,,,
,1,3,-2,-3,,,,,
,-1,1,2,-1,,,,,
,0,-1,1,4,,,,,
,1,0,-3,,0,,,,
,-1,1,1,-1,,,,,
,0,2,-2,1,,,,,
,-1,6,-1,0,-8,,,,
9,0,-2,-3,4,,,,,
,4,3,0,-17,,,,,
,1,2,0,-1,7,,,,
,2,1,1,0,,,,,
